Gene_ID,Change,Gene_Name,Gene_Biotype,Chr,Length,Exon Length,Gene_Body_Downregulated,Upstream_Promoter_Downregulated,Downstream_Promoter_Downregulated,TSS_Downregulated,Gene_Body_Nondifferential,Upstream_Promoter_Nondifferential,Downstream_Promoter_Nondifferential,TSS_Nondifferential,Gene_Body_Upregulated,Upstream_Promoter_Upregulated,Downstream_Promoter_Upregulated,TSS_Upregulated
ENSRNOG00000011782,Upregulated,Got2,protein_coding,19,25688,2358,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000011784,Nondifferential,Mocs1,protein_coding,9,20252,1579,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000011785,Nondifferential,Xrn2,protein_coding,3,72976,3401,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
ENSRNOG00000011789,Upregulated,Cdon,protein_coding,8,85217,6166,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
ENSRNOG00000011791,Downregulated,Zfand4,protein_coding,4,60146,2218,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
ENSRNOG00000011796,Downregulated,C1r,protein_coding,4,10832,2770,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000011798,Nondifferential,Mapre1,protein_coding,3,27897,2288,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000011799,Downregulated,Ccdc159,protein_coding,8,8443,1587,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000011804,Nondifferential,Stx12,protein_coding,5,28242,2313,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
ENSRNOG00000011814,Nondifferential,Cbx3,protein_coding,4,13400,1717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000011815,Upregulated,Sgk1,protein_coding,1,116864,3130,3.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,12.0,0.0,0.0,1.0
ENSRNOG00000011817,Upregulated,Rpl22l1,protein_coding,2,1931,560,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000011821,Downregulated,S100a4,protein_coding,2,2476,653,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000011823,Downregulated,Tfap2b,protein_coding,9,29695,5695,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000011825,Upregulated,Ndufb3,protein_coding,9,10207,711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000011826,Downregulated,Lzts1,protein_coding,16,56193,5016,2.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
ENSRNOG00000011827,Nondifferential,LOC100360846,protein_coding,2,772,772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000011829,Downregulated,Rpgrip1l,protein_coding,19,92644,7081,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
ENSRNOG00000011830,Nondifferential,Plekha3,protein_coding,3,21196,1695,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
ENSRNOG00000011831,Downregulated,Nudt18,protein_coding,15,2523,1386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000011839,Upregulated,Mrps31,protein_coding,16,28881,1562,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
ENSRNOG00000011841,Downregulated,Map2,protein_coding,9,84879,9297,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0
ENSRNOG00000011844,Nondifferential,Ints12,protein_coding,2,12340,1796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000011847,Downregulated,Grk4,protein_coding,14,73855,2119,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000011849,Upregulated,Ndufs1,protein_coding,9,33316,2474,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000011852,Upregulated,Myo6,protein_coding,8,100354,7816,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0
ENSRNOG00000011853,Downregulated,Mbd2,protein_coding,18,71089,1630,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
ENSRNOG00000011854,Upregulated,RGD1563986,protein_coding,4,27896,1573,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000011857,Downregulated,Mtpn,protein_coding,4,27412,1312,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000011858,Downregulated,Unc5d,protein_coding,16,244634,2964,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
ENSRNOG00000011859,Downregulated,Eif5a2,protein_coding,2,16765,4871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000011863,Upregulated,Gins3,protein_coding,19,8617,2390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000011865,Upregulated,Fam96b,protein_coding,19,1866,693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000011871,Upregulated,Kat2b,protein_coding,9,6734,2439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000011873,Nondifferential,Atg14,protein_coding,15,31440,3490,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
ENSRNOG00000011876,Upregulated,Fxr2,protein_coding,10,20136,2716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000011879,Downregulated,Nfat5,protein_coding,19,87677,13565,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
ENSRNOG00000011881,Nondifferential,Slc25a15,protein_coding,16,22966,3720,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000011882,Downregulated,Gab2,protein_coding,1,196698,2201,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000011884,Upregulated,Golga2,protein_coding,3,19276,3472,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000011887,Nondifferential,RGD1307929,protein_coding,10,29156,6973,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSRNOG00000011891,Upregulated,Atp6v1b2,protein_coding,16,23627,2715,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000011892,Upregulated,Slc36a2,protein_coding,10,28387,2932,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ENSRNOG00000011893,Upregulated,Rps3a,protein_coding,2,4607,1100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSRNOG00000011895,Nondifferential,LOC691143,protein_coding,1,21500,5606,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000011901,Upregulated,Rrad,protein_coding,19,3204,1515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSRNOG00000011904,Nondifferential,Trappc4,protein_coding,8,3964,1011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000011905,Upregulated,Atp6v1e1,protein_coding,4,22229,1331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0
ENSRNOG00000011908,Upregulated,Asxl2,protein_coding,6,27767,4045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
ENSRNOG00000011909,Nondifferential,Rasa2,protein_coding,8,127751,5820,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
ENSRNOG00000011910,Nondifferential,Hnrnpr,protein_coding,5,31788,2632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000011912,Nondifferential,Tmem38a,protein_coding,16,15456,2162,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSRNOG00000011913,Downregulated,Cp,protein_coding,2,44686,3700,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000011914,Downregulated,Dtnb,protein_coding,6,201366,3339,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0
ENSRNOG00000011921,Upregulated,Dusp4,protein_coding,16,12995,3976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0
ENSRNOG00000011922,Downregulated,Stt3b,protein_coding,8,67380,3266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0
ENSRNOG00000011927,Downregulated,Sdc3,protein_coding,5,33307,4841,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
ENSRNOG00000011929,Nondifferential,Abcd3,protein_coding,2,53403,3294,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
ENSRNOG00000011931,Upregulated,Smarca2,protein_coding,1,165813,4816,3.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0
ENSRNOG00000011932,Upregulated,Snrpa1,protein_coding,1,12806,1114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000011933,Nondifferential,Csnk2a2,protein_coding,19,39507,1518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
ENSRNOG00000011936,Upregulated,Abhd14a,protein_coding,8,7840,1415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSRNOG00000011937,Upregulated,Sgtb,protein_coding,2,33712,1478,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000011944,Nondifferential,Snx10,protein_coding,4,62669,1396,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0
ENSRNOG00000011945,Downregulated,Cyfip1,protein_coding,1,88345,4387,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0
ENSRNOG00000011946,Downregulated,Ptn,protein_coding,4,91839,1310,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
ENSRNOG00000011949,Upregulated,Ndufb5,protein_coding,2,14037,1062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000011951,Downregulated,Plk2,protein_coding,2,5771,2782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000011952,Upregulated,Samm50,protein_coding,7,23609,1679,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000011953,Upregulated,Supt16h,protein_coding,15,36467,3803,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000011955,Upregulated,AABR07026997.1,protein_coding,17,1253,345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000011956,Downregulated,Aktip,protein_coding,19,9873,1704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000011962,Upregulated,Gin1,protein_coding,9,13958,2897,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000011964,Downregulated,Abcd4,protein_coding,6,14430,2349,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSRNOG00000011967,Upregulated,Nphp4,protein_coding,5,85473,5037,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,10.0,0.0,1.0,0.0
ENSRNOG00000011969,Upregulated,Dock9,protein_coding,15,265163,9363,4.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0
ENSRNOG00000011971,Downregulated,C1s,protein_coding,4,12018,2912,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000011975,Downregulated,Crtc3,protein_coding,1,107177,2667,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
ENSRNOG00000011976,Upregulated,Nudt7,protein_coding,19,14310,1112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000011979,Upregulated,Mrps24,protein_coding,14,4088,830,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000011981,Nondifferential,Slc39a13,protein_coding,3,7906,2410,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000011984,Upregulated,Cxcl14,protein_coding,17,8020,1612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0
ENSRNOG00000011987,Nondifferential,Cd2ap,protein_coding,9,93209,2155,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000011989,Upregulated,Vat1l,protein_coding,19,167920,3738,5.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
ENSRNOG00000011990,Nondifferential,AC110488.1,lincRNA,5,8259,397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000011991,Downregulated,Slc10a7,protein_coding,19,225656,3890,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0
ENSRNOG00000012001,Downregulated,Vps37a,protein_coding,16,38480,1715,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000012002,Downregulated,Iqgap1,protein_coding,1,90628,6153,2.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0
ENSRNOG00000012004,Downregulated,Ubap1,protein_coding,5,40403,2636,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
ENSRNOG00000012007,Upregulated,Slc38a7,protein_coding,19,15612,3787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000012008,Upregulated,S100a3,protein_coding,2,40194,898,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0
ENSRNOG00000012012,Upregulated,Pinx1,protein_coding,15,58735,1304,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0
ENSRNOG00000012014,Nondifferential,Fam160b2,protein_coding,15,17398,3806,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000012015,Downregulated,Lrrc49,protein_coding,8,106046,2945,8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0
ENSRNOG00000012016,Upregulated,Npc1,protein_coding,18,45806,5188,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0
ENSRNOG00000012017,Nondifferential,Otulin,protein_coding,2,23595,1445,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000012019,Downregulated,B3galnt1,protein_coding,2,28549,1888,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
ENSRNOG00000012021,Upregulated,Ctnnbl1,protein_coding,3,160968,1884,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0
ENSRNOG00000012026,Upregulated,Psmc2,protein_coding,4,14384,1535,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000012030,Nondifferential,Wwox,protein_coding,19,9909,429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000012031,Upregulated,St8sia2,processed_transcript,1,70327,1128,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000012035,Upregulated,Rnf181,protein_coding,4,6704,1776,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000012036,Upregulated,Pcsk5,protein_coding,1,281871,5241,6.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
ENSRNOG00000012037,Downregulated,Galnt7,protein_coding,16,127750,4557,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
ENSRNOG00000012040,Downregulated,Slc25a48,protein_coding,17,37023,918,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000012045,Upregulated,Adgrb3,protein_coding,9,737890,4569,17.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0
ENSRNOG00000012046,Upregulated,Prmt5,protein_coding,15,9404,2554,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000012051,Upregulated,Ncaph,protein_coding,3,27489,2848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
ENSRNOG00000012053,Nondifferential,S100a16,protein_coding,2,5853,1155,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSRNOG00000012054,Nondifferential,Zmpste24,protein_coding,5,31862,2196,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000012055,Upregulated,Man2a2,protein_coding,1,20465,4200,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
ENSRNOG00000012058,Nondifferential,Egflam,protein_coding,2,177149,4397,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
ENSRNOG00000012061,Upregulated,Prkcb,protein_coding,1,189203,2204,7.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,21.0,1.0,0.0,0.0
ENSRNOG00000012062,Nondifferential,Npc2,protein_coding,6,20921,1256,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000012067,Upregulated,Fam111a,protein_coding,1,15567,3191,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000012073,Nondifferential,Abhd14b,protein_coding,8,4037,1574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSRNOG00000012074,Downregulated,Ifngr1,protein_coding,1,18476,1894,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
ENSRNOG00000012081,Nondifferential,Txn1,protein_coding,5,8006,315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSRNOG00000012083,Upregulated,St6galnac2,protein_coding,10,17732,2015,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0
ENSRNOG00000012084,Nondifferential,Xpnpep1,protein_coding,1,50231,2609,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0
ENSRNOG00000012085,Nondifferential,Isca2,protein_coding,6,1511,801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000012087,Upregulated,Ufsp2,protein_coding,16,19018,1536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000012089,Upregulated,Cstf3,protein_coding,3,58409,2519,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0
ENSRNOG00000012091,Upregulated,Ppa2,protein_coding,2,77832,1154,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0
ENSRNOG00000012095,Downregulated,Pkia,protein_coding,2,73135,1971,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000012099,Downregulated,Papd4,protein_coding,2,50668,1846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
ENSRNOG00000012100,Upregulated,Ssbp1,protein_coding,4,10244,726,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000012106,Upregulated,Dnaja4,protein_coding,8,15742,1827,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
ENSRNOG00000012109,Upregulated,Fam105a,protein_coding,2,25030,1510,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0
ENSRNOG00000012111,Downregulated,Poli,protein_coding,18,19874,2537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
ENSRNOG00000012121,Upregulated,Sdf2,protein_coding,10,10475,1262,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000012123,Upregulated,Fdx1,protein_coding,8,19511,877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000012124,Upregulated,Trappc13,protein_coding,2,31617,1745,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
ENSRNOG00000012136,Nondifferential,Mrps30,protein_coding,2,6904,1483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000012137,Nondifferential,Ccdc84,protein_coding,8,6672,999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000012138,Upregulated,Rbmxl1,protein_coding,19,1504,1504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000012140,Upregulated,Cep89,protein_coding,1,42203,2719,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
ENSRNOG00000012141,Nondifferential,Xrcc3,protein_coding,6,7794,1050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
ENSRNOG00000012146,Nondifferential,Pomt2,protein_coding,6,41570,5004,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000012147,Upregulated,Nop14,protein_coding,14,22401,3967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000012148,Downregulated,Trio,protein_coding,2,194280,9162,2.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,33.0,1.0,0.0,0.0
ENSRNOG00000012149,Downregulated,Gpsm2,protein_coding,2,47520,2586,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
ENSRNOG00000012151,Upregulated,Itpripl1,protein_coding,3,2921,1875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSRNOG00000012153,Nondifferential,Rbl2,protein_coding,19,46720,4860,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
ENSRNOG00000012155,Nondifferential,Sox15,protein_coding,10,2990,765,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000012156,Upregulated,Ostf1,protein_coding,1,47172,1174,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
ENSRNOG00000012157,Upregulated,Snrnp200,protein_coding,3,29342,6803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000012162,Nondifferential,Mpdu1,protein_coding,10,5577,1277,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
ENSRNOG00000012163,Nondifferential,Plekhm2,protein_coding,5,37562,3615,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0
ENSRNOG00000012164,Downregulated,Plppr2,protein_coding,8,12403,2870,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000012166,Upregulated,Adal,protein_coding,3,6565,1604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000012168,Downregulated,Fbxl21,protein_coding,17,11245,3996,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000012175,Downregulated,Nfatc2,protein_coding,3,115055,3701,3.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,16.0,1.0,1.0,0.0
ENSRNOG00000012178,Upregulated,Lmbrd1,protein_coding,9,98825,2548,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0
ENSRNOG00000012183,Downregulated,Glrx,protein_coding,2,9949,1282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000012184,Nondifferential,Urgcp,protein_coding,14,10308,3630,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ENSRNOG00000012185,Upregulated,Zfyve21,protein_coding,6,16234,998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0
ENSRNOG00000012186,Nondifferential,Golph3,protein_coding,2,28018,2504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
ENSRNOG00000012192,Upregulated,Znf740,protein_coding,7,9474,3655,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
